"year","country","country_code","category","value","category_code","category_clean_name"
1997,Ireland,IE,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,8822.89550659361,n2o,Nitrous Oxide
1996,Ireland,IE,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,8807.86555931371,n2o,Nitrous Oxide
1995,Ireland,IE,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,8658.24489119118,n2o,Nitrous Oxide
1994,Ireland,IE,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,8429.60337041473,n2o,Nitrous Oxide
1993,Ireland,IE,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,8227.9826710924,n2o,Nitrous Oxide
1992,Ireland,IE,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,8226.88792534021,n2o,Nitrous Oxide
1991,Ireland,IE,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,8206.15403132436,n2o,Nitrous Oxide
1990,Ireland,IE,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,8402.25146514317,n2o,Nitrous Oxide
2014,Italy,IT,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,18584.7288524751,n2o,Nitrous Oxide
2013,Italy,IT,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,19099.7322021243,n2o,Nitrous Oxide
2012,Italy,IT,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,20045.1331829963,n2o,Nitrous Oxide
2011,Italy,IT,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,19522.5416761065,n2o,Nitrous Oxide
2010,Italy,IT,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,19945.7829086983,n2o,Nitrous Oxide
2009,Italy,IT,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,20780.9457037698,n2o,Nitrous Oxide
2008,Italy,IT,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,21862.6586594612,n2o,Nitrous Oxide
2007,Italy,IT,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,23342.0937596864,n2o,Nitrous Oxide
2006,Italy,IT,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,23780.740671803,n2o,Nitrous Oxide
2005,Italy,IT,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,28650.3201316075,n2o,Nitrous Oxide
2004,Italy,IT,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,29818.9429842785,n2o,Nitrous Oxide
2003,Italy,IT,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,29067.955280636,n2o,Nitrous Oxide
2002,Italy,IT,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,29313.7269451885,n2o,Nitrous Oxide
2001,Italy,IT,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,30007.7263129228,n2o,Nitrous Oxide
2000,Italy,IT,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,29716.6050112189,n2o,Nitrous Oxide
1999,Italy,IT,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,30573.2755087135,n2o,Nitrous Oxide
1998,Italy,IT,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,29975.391004565,n2o,Nitrous Oxide
1997,Italy,IT,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,29840.0532436916,n2o,Nitrous Oxide
1996,Italy,IT,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,28823.5939746128,n2o,Nitrous Oxide
1995,Italy,IT,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,28789.0872535738,n2o,Nitrous Oxide
1994,Italy,IT,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,27744.0589143276,n2o,Nitrous Oxide
1993,Italy,IT,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,28357.6723363782,n2o,Nitrous Oxide
1992,Italy,IT,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,27839.6545796609,n2o,Nitrous Oxide
1991,Italy,IT,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,28332.3126819202,n2o,Nitrous Oxide
1990,Italy,IT,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,27427.1150136846,n2o,Nitrous Oxide
2014,Japan,JP,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,20848.3298842674,n2o,Nitrous Oxide
2013,Japan,JP,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,21477.9038161769,n2o,Nitrous Oxide
2012,Japan,JP,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,21425.9666079099,n2o,Nitrous Oxide
2011,Japan,JP,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,21835.785656861,n2o,Nitrous Oxide
2010,Japan,JP,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,22312.3155677288,n2o,Nitrous Oxide
2009,Japan,JP,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,22630.1353194331,n2o,Nitrous Oxide
2008,Japan,JP,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,23095.1181033868,n2o,Nitrous Oxide
2007,Japan,JP,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,23977.1748948328,n2o,Nitrous Oxide
2006,Japan,JP,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,24541.2735204516,n2o,Nitrous Oxide
2005,Japan,JP,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,24516.8073100251,n2o,Nitrous Oxide
2004,Japan,JP,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,24895.5761326628,n2o,Nitrous Oxide
2003,Japan,JP,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,24862.2660643819,n2o,Nitrous Oxide
2002,Japan,JP,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,25017.4126699641,n2o,Nitrous Oxide
2001,Japan,JP,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,25481.0264578169,n2o,Nitrous Oxide
2000,Japan,JP,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,28999.2067585032,n2o,Nitrous Oxide
1999,Japan,JP,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,26427.5255572824,n2o,Nitrous Oxide
1998,Japan,JP,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,32509.1356173477,n2o,Nitrous Oxide
1997,Japan,JP,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,34066.5958614205,n2o,Nitrous Oxide
1996,Japan,JP,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,33269.5652471293,n2o,Nitrous Oxide
1995,Japan,JP,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,32150.303481633,n2o,Nitrous Oxide
1994,Japan,JP,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,31848.6794560012,n2o,Nitrous Oxide
1993,Japan,JP,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,30541.5917698658,n2o,Nitrous Oxide
1992,Japan,JP,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,30649.1017879241,n2o,Nitrous Oxide
1991,Japan,JP,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,30511.3768656314,n2o,Nitrous Oxide
1990,Japan,JP,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,30812.4058184121,n2o,Nitrous Oxide
2014,Latvia,LV,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,1911.51868113882,n2o,Nitrous Oxide
2013,Latvia,LV,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,1859.45169122631,n2o,Nitrous Oxide
2012,Latvia,LV,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,1823.60766454439,n2o,Nitrous Oxide
2011,Latvia,LV,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,1726.2775176392,n2o,Nitrous Oxide
2010,Latvia,LV,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,1711.99060011522,n2o,Nitrous Oxide
2009,Latvia,LV,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,1670.70989776254,n2o,Nitrous Oxide
2008,Latvia,LV,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,1641.93927418618,n2o,Nitrous Oxide
2007,Latvia,LV,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,1653.06909906558,n2o,Nitrous Oxide
2006,Latvia,LV,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,1597.0427033129,n2o,Nitrous Oxide
2005,Latvia,LV,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,1587.19163101863,n2o,Nitrous Oxide
2004,Latvia,LV,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,1523.54603555707,n2o,Nitrous Oxide
2003,Latvia,LV,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,1532.55808860135,n2o,Nitrous Oxide
2002,Latvia,LV,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,1478.85083855763,n2o,Nitrous Oxide
2001,Latvia,LV,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,1517.20687203825,n2o,Nitrous Oxide
2000,Latvia,LV,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,1420.33019050757,n2o,Nitrous Oxide
1999,Latvia,LV,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,1396.00174374754,n2o,Nitrous Oxide
1998,Latvia,LV,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,1465.2535283451,n2o,Nitrous Oxide
1997,Latvia,LV,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,1507.68854012155,n2o,Nitrous Oxide
1996,Latvia,LV,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,1497.20877907923,n2o,Nitrous Oxide
1995,Latvia,LV,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,1476.64453234033,n2o,Nitrous Oxide
1994,Latvia,LV,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,1623.45224040938,n2o,Nitrous Oxide
1993,Latvia,LV,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,1784.12317840985,n2o,Nitrous Oxide
1992,Latvia,LV,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,2211.11421616148,n2o,Nitrous Oxide
1991,Latvia,LV,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,2733.79047753294,n2o,Nitrous Oxide
1990,Latvia,LV,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,2888.4187499266,n2o,Nitrous Oxide
2014,Liechtenstein,LI,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,9.96502634386566,n2o,Nitrous Oxide
2013,Liechtenstein,LI,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,9.9558398217058,n2o,Nitrous Oxide
2012,Liechtenstein,LI,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,10.2218522695012,n2o,Nitrous Oxide
2011,Liechtenstein,LI,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,10.2991722561692,n2o,Nitrous Oxide
2010,Liechtenstein,LI,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,9.91002436183764,n2o,Nitrous Oxide
2009,Liechtenstein,LI,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,10.1500059833859,n2o,Nitrous Oxide
2008,Liechtenstein,LI,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,10.2802956369935,n2o,Nitrous Oxide
2007,Liechtenstein,LI,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,10.1044735088831,n2o,Nitrous Oxide
2006,Liechtenstein,LI,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,10.0432599001638,n2o,Nitrous Oxide
2005,Liechtenstein,LI,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,9.8626424137403,n2o,Nitrous Oxide
2004,Liechtenstein,LI,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,9.71942719946702,n2o,Nitrous Oxide
2003,Liechtenstein,LI,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,10.0529496192889,n2o,Nitrous Oxide
2002,Liechtenstein,LI,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,10.0511549420148,n2o,Nitrous Oxide
2001,Liechtenstein,LI,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,9.90992319345408,n2o,Nitrous Oxide
2000,Liechtenstein,LI,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,9.85174988711484,n2o,Nitrous Oxide
1999,Liechtenstein,LI,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,9.99184559814152,n2o,Nitrous Oxide
1998,Liechtenstein,LI,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,10.2466803031628,n2o,Nitrous Oxide
1997,Liechtenstein,LI,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,10.5660800717191,n2o,Nitrous Oxide
1996,Liechtenstein,LI,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,10.5601249829528,n2o,Nitrous Oxide
1995,Liechtenstein,LI,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,10.6048663617398,n2o,Nitrous Oxide
1994,Liechtenstein,LI,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,10.6934412738792,n2o,Nitrous Oxide
1993,Liechtenstein,LI,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,10.7341219517833,n2o,Nitrous Oxide
1992,Liechtenstein,LI,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,10.9734548154026,n2o,Nitrous Oxide
1991,Liechtenstein,LI,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,11.0653925025075,n2o,Nitrous Oxide
1990,Liechtenstein,LI,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,10.8571660758976,n2o,Nitrous Oxide
2014,Lithuania,LT,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,3124.49173783258,n2o,Nitrous Oxide
2013,Lithuania,LT,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,3031.22069484703,n2o,Nitrous Oxide
2012,Lithuania,LT,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,3261.86765708307,n2o,Nitrous Oxide
2011,Lithuania,LT,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,3515.82369314823,n2o,Nitrous Oxide
2010,Lithuania,LT,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,3198.21752159965,n2o,Nitrous Oxide
2009,Lithuania,LT,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,3281.23929862331,n2o,Nitrous Oxide
2008,Lithuania,LT,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,5421.12248963546,n2o,Nitrous Oxide
2007,Lithuania,LT,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,5742.41827130086,n2o,Nitrous Oxide
2006,Lithuania,LT,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,5008.20286482918,n2o,Nitrous Oxide
2005,Lithuania,LT,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,5069.49334461018,n2o,Nitrous Oxide
2004,Lithuania,LT,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4818.30211223451,n2o,Nitrous Oxide
2003,Lithuania,LT,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4620.94173592212,n2o,Nitrous Oxide
2002,Lithuania,LT,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4455.33481030971,n2o,Nitrous Oxide
2001,Lithuania,LT,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4209.78397242922,n2o,Nitrous Oxide
2000,Lithuania,LT,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4015.79074170298,n2o,Nitrous Oxide
